event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801780,-0.012185,-,+,False,0.0153,0.0192,0.5417,0.7083,-0.6176,0.5,False,+,,False,-0.08374,0.0,0.05,-0.08374,0.1349,0.0,True,False,False,False
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801790,0.0052,+,+,True,0.0221,0.0252,0.4583,0.7083,1.33,0.4167,False,+,,False,-0.11585,0.0,0.05,-0.11585,0.18111,0.0,True,True,True,True
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801180,-0.008532,-,+,False,0.0407,0.0458,0.4167,0.8333,-3.0128,0.4167,True,+,+,False,-0.142,0.0,0.05,-0.142,0.20455,0.0,True,False,True,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801780,0.007995,+,+,True,0.0217,0.0245,0.375,1.0,-0.2636,0.375,False,+,+,False,-0.14687,0.0,0.05,-0.14687,0.15161,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801790,-0.022017,-,+,False,0.0224,0.027,0.4583,1.0,-2.6221,0.4583,False,+,+,False,-0.17459,0.0,0.05,-0.17459,0.20046,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801180,-0.007232,-,+,False,0.0462,0.0486,0.5,1.0,-1.0829,0.5,True,+,+,False,-0.18989,0.0,0.05,-0.18989,0.20488,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801710,0.019768,+,+,True,0.0287,0.0337,0.5833,0.9583,0.6645,0.5833,False,+,+,False,-0.17753,0.0,0.05,-0.17753,0.25469,0.0,True,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801730,0.009221,+,+,True,0.0315,0.0373,0.625,0.9167,2.7244,0.625,True,+,+,False,-0.19249,0.0,0.05,-0.19249,0.32801,0.0,False,False,False,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801160,-0.02192,-,+,False,0.0272,0.0306,0.375,1.0,-3.6698,0.375,False,+,+,False,-0.16447,0.0,0.05,-0.16447,0.24275,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801050,-0.044047,-,+,False,0.0337,0.0385,0.375,1.0,-1.9226,0.375,True,+,+,False,-0.28947,0.0,0.05,-0.28947,0.34095,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801770,-0.026561,-,+,False,0.0238,0.027,0.375,1.0,-4.3119,0.375,False,+,+,False,-0.28407,0.0,0.05,-0.28407,0.29322,0.0,False,False,False,True
2021-07-26,教育双减政策：学科类培训机构不得上市融资,801760,-0.01686,-,-,True,0.0432,0.0462,0.625,0.625,2.3567,0.625,False,+,-,True,-0.07626,0.30517,0.05,-0.07626,0.06856,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801780,-0.022146,-,-,True,0.0473,0.0493,0.5,1.0,-1.4117,0.5,True,-,-,False,-0.21078,0.32257,0.05,-0.21078,0.17664,0.0,False,False,False,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801790,0.004962,+,-,False,0.0461,0.049,0.4583,1.0,-1.7618,0.4583,True,+,-,True,-0.12711,0.31044,0.05,-0.12711,0.11724,0.0,False,False,False,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801180,-0.022505,-,-,True,0.0477,0.0507,0.5,0.9583,-3.8618,0.5,True,-,-,False,-0.18675,0.3012,0.05,-0.18675,0.17862,0.0,False,False,False,False
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801780,-0.006363,-,-,True,0.0349,0.0366,0.5,1.0,-3.1358,0.4583,False,+,+,False,-0.12062,0.22072,0.05,-0.12062,0.12266,0.0,True,True,True,True
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801790,-0.007883,-,-,True,0.0085,0.011,0.5,0.9583,1.047,0.5,False,-,+,True,-0.10924,0.04734,0.05,-0.10924,0.09123,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801780,0.029385,+,-,False,0.0398,0.0432,0.5833,0.7917,-0.2151,0.5833,True,-,+,True,-0.08621,0.28201,0.05,-0.08621,0.07295,0.0,False,False,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801790,0.003165,+,-,False,0.0126,0.0163,0.5,0.75,-1.2008,0.5,False,+,+,False,-0.08863,0.01555,0.05,-0.08863,0.10212,0.0,False,False,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801180,-0.020592,-,-,True,0.0517,0.0552,0.5417,0.875,2.0384,0.5417,True,-,+,True,-0.13332,0.37549,0.05,-0.13332,0.12634,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801710,-0.040695,-,-,True,0.0148,0.018,0.375,1.0,-1.3704,0.375,False,-,+,True,-0.23656,0.03277,0.05,-0.23656,0.19721,0.0,True,True,True,True
