event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801780,-0.012185,-,+,False,0.0153,0.0192,0.5417,0.7083,-0.6176,0.5,False,+,,False,-0.08374,0.0,0.05,-0.08374,0.1349,0.0,True,False,False,False
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801790,0.0052,+,+,True,0.0221,0.0252,0.4583,0.7083,1.33,0.4167,False,+,,False,-0.11585,0.0,0.05,-0.11585,0.18111,0.0,True,True,True,True
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801180,-0.008532,-,+,False,0.0211,0.0243,0.4583,0.8333,-1.6753,0.4583,False,+,,False,-0.13536,0.0,0.05,-0.13536,0.19417,0.0,True,False,True,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801780,0.007995,+,+,True,0.0229,0.0257,0.375,1.0,-0.2636,0.375,False,+,+,False,-0.14823,0.0,0.05,-0.14823,0.15235,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801790,-0.022017,-,+,False,0.0421,0.0455,0.4583,1.0,-2.6221,0.4583,True,+,+,False,-0.19089,0.0,0.05,-0.19089,0.21397,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801180,-0.007232,-,+,False,0.0261,0.0291,0.5,1.0,-1.0829,0.5,False,+,+,False,-0.16749,0.0,0.05,-0.16749,0.18197,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801710,0.019768,+,+,True,0.0299,0.0351,0.5833,0.9583,0.6645,0.5833,False,+,+,False,-0.17862,0.0,0.05,-0.17862,0.25567,0.0,True,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801730,0.009221,+,+,True,0.0426,0.049,0.625,0.9583,2.7244,0.625,True,+,+,False,-0.21294,0.0,0.05,-0.21294,0.34808,0.0,False,False,False,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801160,-0.02192,-,+,False,0.0223,0.0254,0.375,1.0,-3.6698,0.375,False,+,+,False,-0.13701,0.0,0.05,-0.13701,0.21509,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801050,-0.044047,-,+,False,0.0331,0.0379,0.375,1.0,-1.9226,0.375,True,+,+,False,-0.28488,0.0,0.05,-0.28488,0.33625,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801770,-0.026561,-,+,False,0.0457,0.0496,0.375,1.0,-4.3119,0.375,True,+,+,False,-0.28391,0.0,0.05,-0.28391,0.2936,0.0,False,False,False,True
2021-07-26,教育双减政策：学科类培训机构不得上市融资,801760,-0.01686,-,-,True,0.0426,0.0457,0.625,0.625,2.3567,0.625,False,+,-,True,-0.07637,0.3011,0.05,-0.07637,0.06843,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801780,-0.022146,-,+,False,0.0291,0.0309,0.5,1.0,0.8588,0.5,False,-,+,True,-0.20659,0.0,0.05,-0.20659,0.17481,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801790,0.004962,+,-,False,0.0284,0.0314,0.4583,1.0,-1.7618,0.4583,False,+,-,True,-0.12585,0.18742,0.05,-0.12585,0.11837,0.0,False,False,False,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801180,-0.022505,-,-,True,0.0581,0.061,0.5,0.9583,-3.8618,0.5,True,-,-,False,-0.18681,0.37238,0.05,-0.18681,0.1786,0.0,False,False,False,False
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801780,-0.006363,-,-,True,0.0265,0.0282,0.5,1.0,-3.1358,0.4583,False,+,+,False,-0.11724,0.16161,0.05,-0.11724,0.11965,0.0,True,True,True,True
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801790,-0.007883,-,-,True,0.0089,0.0114,0.5,0.9583,1.047,0.5,False,-,+,True,-0.10935,0.05274,0.05,-0.10935,0.0912,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801780,0.029385,+,-,False,0.0313,0.035,0.5833,0.7917,-0.2151,0.5833,False,-,+,True,-0.08615,0.22455,0.05,-0.08615,0.07284,0.0,False,False,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801790,0.003165,+,-,False,0.0127,0.0164,0.5417,0.75,-1.5378,0.5417,False,+,+,False,-0.08863,0.01006,0.05,-0.08863,0.10217,0.0,False,False,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801180,-0.020592,-,-,True,0.0339,0.0381,0.5417,0.875,2.0384,0.5417,False,-,+,True,-0.13262,0.25581,0.05,-0.13262,0.12489,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801710,-0.040695,-,-,True,0.0147,0.0181,0.4167,1.0,-0.8361,0.4167,False,-,+,True,-0.2317,0.0308,0.05,-0.2317,0.19284,0.0,True,True,True,True
