event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801780,-0.012185,-,+,False,0.0164,0.02,0.3333,0.7083,-5.42,0.2917,False,+,,False,-0.07818,0.00171,0.05,-0.07818,0.13213,0.0,False,False,False,False
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801790,0.0052,+,+,True,0.0219,0.0253,0.5,0.7083,2.1088,0.4583,False,+,,False,-0.11564,6e-05,0.05,-0.11564,0.17395,0.0,False,True,True,True
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801180,-0.008532,-,+,False,0.0309,0.0352,0.4167,0.7917,-3.0128,0.4167,False,+,+,False,-0.13568,0.0,0.05,-0.13568,0.18012,0.0,True,False,True,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801780,0.007995,+,+,True,0.0163,0.0195,0.375,1.0,-0.2636,0.375,False,+,+,False,-0.12716,0.0,0.05,-0.12716,0.1699,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801790,-0.022017,-,+,False,0.0203,0.0257,0.5,1.0,-2.1885,0.5,False,+,+,False,-0.16779,0.0,0.05,-0.16779,0.24199,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801180,-0.007232,-,+,False,0.035,0.0375,0.5,1.0,-1.0829,0.5,True,+,+,False,-0.19645,0.0,0.05,-0.19645,0.23561,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801710,0.019768,+,+,True,0.0234,0.0283,0.625,1.0,1.3177,0.625,False,+,+,False,-0.19202,0.0,0.05,-0.19202,0.23085,0.0,True,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801730,0.009221,+,+,True,0.0272,0.0325,0.625,0.9167,2.7244,0.625,False,+,+,False,-0.22697,0.0,0.05,-0.22697,0.31844,0.0,False,False,False,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801160,-0.02192,-,+,False,0.0228,0.0264,0.375,1.0,-3.6698,0.375,False,+,+,False,-0.14238,0.0,0.05,-0.14238,0.20827,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801050,-0.044047,-,+,False,0.0236,0.0284,0.375,1.0,-1.9226,0.375,False,+,+,False,-0.30329,0.0,0.05,-0.30329,0.37885,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801770,-0.026561,-,+,False,0.0282,0.0327,0.375,1.0,-4.3119,0.375,True,+,+,False,-0.28786,0.0,0.05,-0.28786,0.41148,0.0,False,False,False,True
2021-07-26,教育双减政策：学科类培训机构不得上市融资,801760,-0.01686,-,-,True,0.0285,0.0324,0.625,0.625,2.3567,0.625,False,+,-,True,-0.07597,0.20437,0.05,-0.07597,0.06984,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801780,-0.022146,-,-,True,0.0324,0.0339,0.5,1.0,-1.4117,0.5,False,-,-,False,-0.20728,0.20559,0.05,-0.20728,0.19326,0.0,False,False,False,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801790,0.004962,+,-,False,0.0319,0.0347,0.4583,1.0,-1.7618,0.4583,False,-,-,False,-0.13059,0.20599,0.05,-0.13059,0.12122,0.0,False,False,False,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801180,-0.022505,-,-,True,0.0361,0.0398,0.5,0.9583,-3.8618,0.5,True,-,-,False,-0.17675,0.22799,0.05,-0.17675,0.15872,0.0,False,False,False,False
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801780,-0.006363,-,-,True,0.0205,0.0223,0.5,1.0,-3.1358,0.4583,False,-,+,True,-0.18385,0.12293,0.05,-0.18385,0.15811,0.0,True,True,True,True
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801790,-0.007883,-,-,True,0.0073,0.0097,0.5417,0.9167,-0.1422,0.5417,False,-,+,True,-0.09703,0.02071,0.05,-0.09703,0.09412,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801780,0.029385,+,-,False,0.0191,0.0235,0.5833,0.7917,-0.2151,0.5833,False,-,+,True,-0.08164,0.13641,0.05,-0.08164,0.07434,0.0,False,False,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801790,0.003165,+,-,False,0.0126,0.0162,0.5833,0.75,1.6226,0.5833,False,-,+,True,-0.09706,0.01539,0.05,-0.09706,0.08104,0.0,False,False,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801180,-0.020592,-,-,True,0.031,0.0353,0.5417,0.9583,2.0384,0.5417,False,-,+,True,-0.1738,0.24561,0.05,-0.1738,0.14188,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801710,-0.040695,-,-,True,0.0135,0.0179,0.5417,0.7917,-1.9447,0.4583,False,-,+,True,-0.11676,0.00606,0.05,-0.11676,0.11581,0.0,True,True,True,False
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801780,0.025073,+,-,False,0.012,0.0163,0.6667,0.9583,3.5534,0.6667,False,-,+,True,-0.19542,0.05829,0.05,-0.19542,0.17392,0.0,False,True,True,True
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801790,0.004824,+,+,True,0.0228,0.029,0.5,0.8333,-3.4782,0.5,False,-,+,True,-0.16687,0.0,0.05,-0.16687,0.13775,0.0,True,False,False,False
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801180,-0.011641,-,-,True,0.0311,0.0388,0.5417,1.0,2.3734,0.5417,False,-,+,True,-0.42061,0.20372,0.05,-0.42061,0.35092,0.0,False,False,True,True
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801180,-0.046473,-,-,True,0.0213,0.0253,0.5833,1.0,1.9315,0.5833,False,-,+,True,-0.43343,0.17932,0.05,-0.43343,0.40494,0.0,True,True,True,True
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801710,-0.003947,-,-,True,0.0116,0.0146,0.3333,1.0,-1.9044,0.2917,False,-,+,True,-0.28896,0.02138,0.05,-0.28896,0.26726,0.0,False,True,False,False
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801780,0.005133,+,+,True,0.0217,0.0241,0.5,1.0,0.6381,0.5,False,-,+,True,-0.12327,0.0,0.05,-0.12327,0.09344,0.0,False,False,True,True
