event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801780,-0.012185,-,+,False,0.0153,0.0192,0.5417,0.7083,-0.6176,0.5,False,+,,False,-0.08374,0.0,0.05,-0.08374,0.1349,0.0,True,False,False,False
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801790,0.0052,+,+,True,0.0221,0.0252,0.4583,0.7083,1.33,0.4167,False,+,,False,-0.11585,0.0,0.05,-0.11585,0.18111,0.0,True,True,True,True
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801180,-0.008532,-,+,False,0.0211,0.0243,0.4583,0.8333,-1.6753,0.4583,False,+,,False,-0.13536,0.0,0.05,-0.13536,0.19417,0.0,True,False,True,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801780,0.007995,+,+,True,0.033,0.0354,0.375,1.0,-0.2636,0.375,True,+,+,False,-0.1654,0.0,0.05,-0.1654,0.17562,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801790,-0.022017,-,+,False,0.0224,0.027,0.4583,1.0,-2.6221,0.4583,False,+,+,False,-0.17459,0.0,0.05,-0.17459,0.20046,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801180,-0.007232,-,+,False,0.0317,0.0343,0.5,1.0,-1.0829,0.5,False,+,+,False,-0.19015,0.0,0.05,-0.19015,0.20423,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801710,0.019768,+,+,True,0.0379,0.0438,0.5833,0.9583,0.6645,0.5833,True,+,+,False,-0.19431,0.0,0.05,-0.19431,0.27127,0.0,True,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801730,0.009221,+,+,True,0.041,0.0475,0.625,0.9583,2.7244,0.625,True,+,+,False,-0.21068,0.0,0.05,-0.21068,0.34585,0.0,False,False,False,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801160,-0.02192,-,+,False,0.0274,0.0308,0.375,1.0,-3.6698,0.375,False,+,+,False,-0.13883,0.0,0.05,-0.13883,0.21633,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801050,-0.044047,-,+,False,0.0475,0.0518,0.375,1.0,-1.9226,0.375,True,+,+,False,-0.28491,0.0,0.05,-0.28491,0.33624,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801770,-0.026561,-,+,False,0.0238,0.027,0.375,1.0,-4.3119,0.375,False,+,+,False,-0.28407,0.0,0.05,-0.28407,0.29322,0.0,False,False,False,True
2021-07-26,教育双减政策：学科类培训机构不得上市融资,801760,-0.01686,-,-,True,0.0438,0.0468,0.625,0.625,2.3567,0.625,False,+,-,True,-0.07626,0.30936,0.05,-0.07626,0.06855,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801780,-0.022146,-,-,True,0.0473,0.0493,0.5,1.0,-1.4117,0.5,True,-,-,False,-0.21078,0.32257,0.05,-0.21078,0.17664,0.0,False,False,False,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801790,0.004962,+,-,False,0.0338,0.0368,0.4583,1.0,-1.7618,0.4583,True,+,-,True,-0.12513,0.2266,0.05,-0.12513,0.11554,0.0,False,False,False,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801180,-0.022505,-,-,True,0.0483,0.0513,0.5,0.9583,-3.8618,0.5,True,-,-,False,-0.18387,0.30544,0.05,-0.18387,0.17563,0.0,False,False,False,False
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801780,-0.006363,-,-,True,0.034,0.0357,0.5,1.0,-3.1358,0.4583,False,+,+,False,-0.11761,0.21489,0.05,-0.11761,0.11931,0.0,True,True,True,True
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801790,-0.007883,-,-,True,0.0082,0.0107,0.5,0.9583,1.047,0.5,False,-,+,True,-0.10916,0.0432,0.05,-0.10916,0.09126,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801780,0.029385,+,-,False,0.0302,0.034,0.5833,0.7917,-0.2151,0.5833,False,-,+,True,-0.0846,0.21713,0.05,-0.0846,0.07128,0.0,False,False,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801790,0.003165,+,-,False,0.0128,0.0166,0.5417,0.7083,-3.2622,0.5417,False,+,+,False,-0.07666,0.00405,0.05,-0.07666,0.09024,0.0,False,False,True,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801180,-0.020592,-,-,True,0.0287,0.0331,0.5417,0.875,2.0384,0.5417,False,-,+,True,-0.13297,0.21883,0.05,-0.13297,0.125,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801710,-0.040695,-,-,True,0.0147,0.0181,0.4167,1.0,-0.8361,0.4167,False,-,+,True,-0.23397,0.03061,0.05,-0.23397,0.19508,0.0,True,True,True,True
