event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,debate_abstained,debate_confidence,reld_r_ind,reld_r_mkt,reld_beats_market,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-01-01,央行宣布全面下调金融机构存款准备金率0.5个百分点（自1月6日起实施）,801780,-0.010662,-,+,False,0.0255,0.0301,0.4583,0.875,-3.4248,0.4583,False,+,+,False,,,,,,-0.0732,0.0,0.05,-0.0732,0.10875,0.0,True,True,True,False
2020-01-01,央行宣布全面下调金融机构存款准备金率0.5个百分点（自1月6日起实施）,801790,-0.019126,-,+,False,0.0474,0.0524,0.5833,0.9167,-2.3825,0.5833,True,+,+,False,,,,,,-0.11489,0.0,0.05,-0.11489,0.15689,0.0,True,True,False,False
2020-01-01,央行宣布全面下调金融机构存款准备金率0.5个百分点（自1月6日起实施）,801180,-0.010388,-,+,False,0.0326,0.0397,0.4583,0.9167,-3.0413,0.4583,False,+,+,False,,,,,,-0.11208,0.0,0.05,-0.11208,0.14724,0.0,True,False,False,False
2020-02-03,央行开展1.2万亿元逆回购操作并下调7天、14天逆回购中标利率10个基,801780,-0.026806,-,+,False,0.0288,0.0347,0.5417,0.875,-0.4482,0.5417,False,+,+,False,,,,,,-0.101,0.0,0.05,-0.101,0.12057,0.0,False,False,False,False
2020-02-03,央行开展1.2万亿元逆回购操作并下调7天、14天逆回购中标利率10个基,801790,-0.027079,-,+,False,0.0372,0.0462,0.5833,0.7917,1.1705,0.5833,True,+,+,False,,,,,,-0.13265,0.0,0.05,-0.13265,0.16559,0.0,False,False,False,False
2020-02-03,央行开展1.2万亿元逆回购操作并下调7天、14天逆回购中标利率10个基,801180,-0.02662,-,+,False,0.0288,0.038,0.7083,0.875,1.8787,0.7083,True,+,+,False,,,,,,-0.13727,0.0,0.05,-0.13727,0.17293,0.0,False,False,False,False
2020-02-17,央行开展中期借贷便利（MLF）操作，1年期中标利率下调10个基点至3.,801780,-0.032234,-,+,False,0.0343,0.0377,0.375,0.9167,-4.9756,0.375,False,+,+,False,,,,,,-0.1316,0.0,0.05,-0.1316,0.17247,0.0,True,True,True,False
2020-02-17,央行开展中期借贷便利（MLF）操作，1年期中标利率下调10个基点至3.,801790,0.020116,+,+,True,0.0442,0.0495,0.375,0.875,-2.3403,0.375,False,+,+,False,,,,,,-0.15317,0.0,0.05,-0.15317,0.2097,0.0,True,True,True,False
2020-02-17,央行开展中期借贷便利（MLF）操作，1年期中标利率下调10个基点至3.,801180,-0.046862,-,+,False,0.0487,0.0524,0.4167,0.9167,-3.5664,0.4167,True,+,+,False,,,,,,-0.18264,0.0,0.05,-0.18264,0.23195,0.0,True,True,True,False
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801780,-0.012185,-,-,True,0.043,0.0486,0.5833,0.8333,3.3665,0.5833,True,+,+,False,,,,,,-0.1142,0.30501,0.05,-0.1142,0.15975,0.0,False,True,True,True
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801790,0.0052,+,-,False,0.0281,0.0344,0.625,0.7083,2.8001,0.625,False,+,+,False,,,,,,-0.13345,0.15019,0.05,-0.13345,0.18469,0.0,False,False,False,False
