event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,debate_abstained,debate_confidence,reld_r_ind,reld_r_mkt,reld_beats_market,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-01-01,央行宣布全面下调金融机构存款准备金率0.5个百分点（自1月6日起实施）,801780,-0.010662,-,-,True,0.0115,0.0169,0.5417,0.8333,3.1656,0.4583,False,+,,False,,,+,+,-,-0.05949,0.01421,0.05,-0.05949,0.09684,0.0,False,False,False,True
2020-01-01,央行宣布全面下调金融机构存款准备金率0.5个百分点（自1月6日起实施）,801790,-0.019126,-,-,True,0.0138,0.0209,0.5417,0.875,3.9285,0.5417,False,+,,False,,,+,+,-,-0.10275,0.0132,0.05,-0.10275,0.14373,0.0,False,False,True,True
2020-01-01,央行宣布全面下调金融机构存款准备金率0.5个百分点（自1月6日起实施）,801180,-0.010388,-,-,True,0.0148,0.0222,0.625,0.875,5.7311,0.625,False,+,,False,,,+,+,-,-0.09145,0.02085,0.05,-0.09145,0.12239,0.0,False,True,True,True
2020-02-03,央行开展1.2万亿元逆回购操作并下调7天、14天逆回购中标利率10个基,801780,-0.026806,-,-,True,0.0122,0.0177,0.6667,0.8333,3.9236,0.6667,False,+,,False,,,+,+,-,-0.05768,0.00996,0.05,-0.05768,0.10547,0.0,True,True,True,True
2020-02-03,央行开展1.2万亿元逆回购操作并下调7天、14天逆回购中标利率10个基,801790,-0.027079,-,-,True,0.0188,0.0269,0.4583,0.75,-0.5425,0.4167,False,+,-,True,,,+,+,-,-0.08058,0.00785,0.05,-0.08058,0.13369,0.0,True,True,True,True
2020-02-03,央行开展1.2万亿元逆回购操作并下调7天、14天逆回购中标利率10个基,801180,-0.02662,-,-,True,0.0172,0.0247,0.5,0.8333,2.317,0.4583,False,+,+,False,,,+,+,-,-0.10426,0.00938,0.05,-0.10426,0.15061,0.0,True,True,True,True
2020-02-17,央行开展中期借贷便利（MLF）操作，1年期中标利率下调10个基点至3.,801780,-0.032234,-,-,True,0.0133,0.0179,0.5,0.7917,-1.0121,0.5,False,+,,False,,,+,+,-,-0.10051,0.01362,0.05,-0.10051,0.15653,0.0,False,False,False,True
2020-02-17,央行开展中期借贷便利（MLF）操作，1年期中标利率下调10个基点至3.,801790,0.020116,+,-,False,0.0183,0.0244,0.5417,0.8333,0.774,0.5417,False,+,,False,,,+,+,-,-0.12622,0.00957,0.05,-0.12622,0.19419,0.0,False,False,False,True
2020-02-17,央行开展中期借贷便利（MLF）操作，1年期中标利率下调10个基点至3.,801180,-0.046862,-,-,True,0.0168,0.0218,0.4583,0.9167,-0.9623,0.4583,False,+,+,False,,,+,+,-,-0.15398,0.01426,0.05,-0.15398,0.22161,0.0,False,False,False,True
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801780,-0.012185,-,+,False,0.0167,0.0212,0.4583,0.8333,-3.9249,0.4583,False,+,+,False,,,+,+,-,-0.10902,0.0,0.05,-0.10902,0.14405,0.0,True,False,False,False
