event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801780,-0.012185,-,+,False,0.0153,0.0192,0.5417,0.7083,-0.6176,0.5,False,+,,False,-0.08374,0.0,0.05,-0.08374,0.1349,0.0,True,False,False,False
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801790,0.0052,+,+,True,0.0348,0.042,0.375,0.7083,-3.0085,0.375,False,+,+,False,-0.12785,0.0,0.05,-0.12785,0.18974,0.0,True,True,True,True
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801180,-0.008532,-,+,False,0.0211,0.0243,0.4583,0.8333,-1.6753,0.4583,False,+,,False,-0.13536,0.0,0.05,-0.13536,0.19417,0.0,True,False,True,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801780,0.007995,+,+,True,0.0294,0.0319,0.375,1.0,-0.2636,0.375,False,+,+,False,-0.16787,0.0,0.05,-0.16787,0.17805,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801790,-0.022017,-,+,False,0.0409,0.0443,0.4583,1.0,-2.6221,0.4583,True,+,+,False,-0.19094,0.0,0.05,-0.19094,0.21415,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801180,-0.007232,-,+,False,0.0308,0.0336,0.5,1.0,-1.0829,0.5,False,+,+,False,-0.18269,0.0,0.05,-0.18269,0.19695,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801710,0.019768,+,+,True,0.0259,0.0306,0.5417,0.9583,-1.0087,0.5417,False,+,+,False,-0.17839,0.0,0.05,-0.17839,0.25569,0.0,True,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801730,0.009221,+,+,True,0.0207,0.0258,0.625,0.9167,2.7244,0.625,False,+,+,False,-0.19021,0.0,0.05,-0.19021,0.32494,0.0,False,False,False,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801160,-0.02192,-,+,False,0.022,0.0251,0.375,1.0,-3.6698,0.375,False,+,+,False,-0.137,0.0,0.05,-0.137,0.21508,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801050,-0.044047,-,+,False,0.0294,0.0343,0.375,1.0,-1.9226,0.375,True,+,+,False,-0.24763,0.0,0.05,-0.24763,0.29812,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801770,-0.026561,-,+,False,0.0289,0.0324,0.375,1.0,-4.3119,0.375,True,+,+,False,-0.33381,0.0,0.05,-0.33381,0.33225,0.0,False,False,False,True
2021-07-26,教育双减政策：学科类培训机构不得上市融资,801760,-0.01686,-,-,True,0.0426,0.0457,0.625,0.625,2.3567,0.625,False,+,-,True,-0.07637,0.3011,0.05,-0.07637,0.06843,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801780,-0.022146,-,-,True,0.0479,0.0499,0.5,1.0,-1.4117,0.5,True,-,-,False,-0.21079,0.32676,0.05,-0.21079,0.17664,0.0,False,False,False,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801790,0.004962,+,-,False,0.0461,0.049,0.4583,1.0,-1.7618,0.4583,True,+,-,True,-0.12711,0.31044,0.05,-0.12711,0.11724,0.0,False,False,False,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801180,-0.022505,-,-,True,0.0379,0.0412,0.5,0.9583,-3.8618,0.5,True,-,-,False,-0.1867,0.2342,0.05,-0.1867,0.17864,0.0,False,False,False,False
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801780,-0.006363,-,-,True,0.0234,0.0251,0.5,1.0,-3.1358,0.4583,False,+,+,False,-0.1187,0.13884,0.05,-0.1187,0.12136,0.0,True,True,True,True
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801790,-0.007883,-,-,True,0.0085,0.011,0.5,0.9583,1.047,0.5,False,-,+,True,-0.10925,0.04788,0.05,-0.10925,0.09123,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801780,0.029385,+,-,False,0.0291,0.0328,0.5833,0.7917,-0.2151,0.5833,False,-,+,True,-0.08691,0.2088,0.05,-0.08691,0.07357,0.0,False,False,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801790,0.003165,+,-,False,0.0128,0.0165,0.5417,0.7083,-3.2622,0.5417,False,+,+,False,-0.07666,0.00455,0.05,-0.07666,0.09028,0.0,False,False,True,False
