event_date,event_type,industry_code,real_dir,final_dir,prob_up,confidence,abstain,dir_correct,committed_dir_correct,real_CAR
2020-01-01,monetary_policy,801780,-,+,0.531858961611417,0.06371792322283398,True,False,False,-0.010662
2020-01-01,monetary_policy,801790,-,+,0.7134993110414125,0.426998622082825,False,False,False,-0.019126
2020-01-01,monetary_policy,801180,-,+,0.6074292792427815,0.2148585584855629,False,False,False,-0.010388
2020-02-03,monetary_policy,801780,-,-,0.12280516960752845,0.7543896607849431,False,True,True,-0.026806
2020-02-03,monetary_policy,801790,-,-,0.4219059818403615,0.15618803631927702,False,True,True,-0.027079
2020-02-03,monetary_policy,801180,-,-,0.2205900641587084,0.5588198716825832,False,True,True,-0.02662
2020-02-17,monetary_policy,801780,-,-,0.05798459600607048,0.884030807987859,False,True,True,-0.032234
2020-02-17,monetary_policy,801790,+,-,0.12825795285062722,0.7434840942987455,False,False,False,0.020116
2020-02-17,monetary_policy,801180,-,-,0.06453348133924496,0.8709330373215101,False,True,True,-0.046862
2020-02-20,monetary_policy,801780,-,-,0.1084409574864619,0.7831180850270762,False,True,True,-0.012185
2020-02-20,monetary_policy,801790,+,-,0.203625395606007,0.592749208787986,False,False,False,0.0052
2020-02-20,monetary_policy,801180,-,-,0.12192474687202462,0.7561505062559508,False,True,True,-0.008532
2020-03-13,monetary_policy,801780,+,-,0.35083458966477576,0.29833082067044847,False,False,False,0.006871
2020-03-13,monetary_policy,801790,-,+,0.5815073057469631,0.16301461149392615,True,False,False,-0.008571
2020-03-13,monetary_policy,801180,-,+,0.5488988492572231,0.0977976985144462,True,False,False,-0.008969
2020-03-30,monetary_policy,801790,-,-,0.10563060257396012,0.7887387948520798,False,True,True,-0.018241
2020-03-30,monetary_policy,801180,-,-,0.13007447035934183,0.7398510592813163,False,True,True,-0.01619
2020-03-30,monetary_policy,801780,-,-,0.0959631032725493,0.8080737934549014,False,True,True,-0.027682
2020-04-03,monetary_policy,801780,-,-,0.012568608198363057,0.9748627836032739,False,True,True,-0.013809
2020-04-03,monetary_policy,801790,-,-,0.05513384455498439,0.8897323108900312,False,True,True,-0.011272
