event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801780,-0.012185,-,+,False,0.0455,0.0495,0.4167,0.8333,-3.6525,0.4167,True,+,+,False,-0.10561,0.0,0.05,-0.10561,0.15098,0.0,True,False,False,False
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801790,0.0052,+,+,True,0.0313,0.0373,0.375,0.7083,-3.0085,0.375,False,+,+,False,-0.13067,0.0,0.05,-0.13067,0.18853,0.0,True,True,True,True
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801180,-0.008532,-,+,False,0.0208,0.0242,0.5417,0.8333,-1.163,0.5,False,+,+,False,-0.13946,0.0,0.05,-0.13946,0.20264,0.0,True,False,True,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801780,0.007995,+,+,True,0.0395,0.0418,0.375,1.0,-0.2636,0.375,True,+,+,False,-0.16289,0.0,0.05,-0.16289,0.17317,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801790,-0.022017,-,+,False,0.0204,0.0252,0.4583,1.0,-2.6221,0.4583,False,+,+,False,-0.19089,0.0,0.05,-0.19089,0.21397,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801180,-0.007232,-,+,False,0.0087,0.0123,0.6667,1.0,-1.533,0.5417,False,+,+,False,-0.18744,0.00478,0.05,-0.18744,0.2025,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801710,0.019768,+,+,True,0.0432,0.0486,0.5833,0.9583,0.6645,0.5833,True,+,+,False,-0.19435,0.0,0.05,-0.19435,0.27125,0.0,True,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801730,0.009221,+,+,True,0.0473,0.0537,0.625,0.9583,2.7244,0.625,True,+,+,False,-0.21049,0.0,0.05,-0.21049,0.34594,0.0,False,False,False,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801160,-0.02192,-,+,False,0.01,0.0128,0.3333,1.0,-11.9831,0.3333,False,+,+,False,-0.16444,0.0,0.05,-0.16444,0.24251,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801050,-0.044047,-,+,False,0.0118,0.0162,0.5,1.0,-0.6191,0.5,False,+,+,False,-0.28491,0.0,0.05,-0.28491,0.33623,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801770,-0.026561,-,+,False,0.0107,0.0143,0.5833,1.0,0.3358,0.5,False,+,+,False,-0.3288,0.00038,0.05,-0.3288,0.32749,0.0,True,False,False,False
2021-07-26,教育双减政策：学科类培训机构不得上市融资,801760,-0.01686,-,-,True,0.0132,0.0165,0.625,0.625,3.6401,0.625,False,+,-,True,-0.07553,0.0046,0.05,-0.07553,0.06786,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801780,-0.022146,-,+,False,0.0289,0.0307,0.5,1.0,0.8588,0.5,False,-,+,True,-0.20189,0.0,0.05,-0.20189,0.17007,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801790,0.004962,+,+,True,0.0201,0.0223,0.5417,1.0,1.2986,0.5417,False,+,+,False,-0.12434,0.0,0.05,-0.12434,0.1198,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801180,-0.022505,-,+,False,0.0115,0.0153,0.4167,0.9583,-2.3792,0.375,False,-,+,True,-0.18153,0.00265,0.05,-0.18153,0.17081,0.0,True,True,True,True
