event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801780,-0.012185,-,+,False,0.0153,0.0192,0.5417,0.7083,-0.6176,0.5,False,+,,False,-0.08374,0.0,0.05,-0.08374,0.1349,0.0,True,False,False,False
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801790,0.0052,+,+,True,0.0221,0.0252,0.4583,0.7083,1.33,0.4167,False,+,,False,-0.11585,0.0,0.05,-0.11585,0.18111,0.0,True,True,True,True
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801180,-0.008532,-,+,False,0.0211,0.0243,0.4583,0.8333,-1.6753,0.4583,False,+,,False,-0.13536,0.0,0.05,-0.13536,0.19417,0.0,True,False,True,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801780,0.007995,+,+,True,0.0276,0.0302,0.375,1.0,-0.2636,0.375,False,+,+,False,-0.16536,0.0,0.05,-0.16536,0.17563,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801790,-0.022017,-,+,False,0.0228,0.0273,0.4583,1.0,-2.6221,0.4583,False,+,+,False,-0.17334,0.0,0.05,-0.17334,0.19921,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801180,-0.007232,-,+,False,0.0364,0.0389,0.5,1.0,-1.0829,0.5,True,+,+,False,-0.19036,0.0,0.05,-0.19036,0.2047,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801710,0.019768,+,+,True,0.0304,0.0358,0.5833,0.9583,0.6645,0.5833,False,+,+,False,-0.19409,0.0,0.05,-0.19409,0.27124,0.0,True,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801730,0.009221,+,+,True,0.0289,0.0342,0.625,0.9167,2.7244,0.625,False,+,+,False,-0.19258,0.0,0.05,-0.19258,0.32789,0.0,False,False,False,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801160,-0.02192,-,+,False,0.0323,0.0355,0.375,1.0,-3.6698,0.375,True,+,+,False,-0.16451,0.0,0.05,-0.16451,0.24271,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801050,-0.044047,-,+,False,0.0286,0.0334,0.375,1.0,-1.9226,0.375,True,+,+,False,-0.24768,0.0,0.05,-0.24768,0.29816,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801770,-0.026561,-,+,False,0.0328,0.0364,0.375,1.0,-4.3119,0.375,True,+,+,False,-0.32893,0.0,0.05,-0.32893,0.32732,0.0,False,False,False,True
2021-07-26,教育双减政策：学科类培训机构不得上市融资,801760,-0.01686,-,-,True,0.0438,0.0468,0.625,0.625,2.3567,0.625,False,+,-,True,-0.07626,0.30936,0.05,-0.07626,0.06855,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801780,-0.022146,-,-,True,0.0362,0.0382,0.5,1.0,-1.4117,0.5,True,-,-,False,-0.21076,0.24724,0.05,-0.21076,0.17663,0.0,False,False,False,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801790,0.004962,+,-,False,0.0455,0.0484,0.4583,1.0,-1.7618,0.4583,True,+,-,True,-0.12719,0.30633,0.05,-0.12719,0.11716,0.0,False,False,False,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801180,-0.022505,-,-,True,0.0483,0.0513,0.5,0.9583,-3.8618,0.5,True,-,-,False,-0.18675,0.30539,0.05,-0.18675,0.17862,0.0,False,False,False,False
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801780,-0.006363,-,-,True,0.0259,0.0277,0.5,1.0,-3.1358,0.4583,False,+,+,False,-0.11724,0.15761,0.05,-0.11724,0.11963,0.0,True,True,True,True
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801790,-0.007883,-,-,True,0.0077,0.0101,0.5833,0.9583,0.7886,0.5,False,-,+,True,-0.10894,0.03292,0.05,-0.10894,0.09133,0.0,True,True,True,True
