event_date,event_name,industry_code,real_CAR,real_dir,final_dir,dir_correct,MAE,RMSE,DirectionAcc,Coverage_95,Sharpe,WinRate,triggered,ts_pre_signal,llm_signal,disagreement,event_VaR,expected_MDD,tail_prob,risk_lo,risk_hi,dispersion,CAR_dir_T1,CAR_dir_T3,CAR_dir_T5,CAR_dir_T10
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801780,-0.012185,-,+,False,0.0313,0.0355,0.4167,0.8333,-3.6525,0.4167,False,+,+,False,-0.10707,0.0,0.05,-0.10707,0.15268,0.0,True,False,False,False
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801790,0.0052,+,+,True,0.0221,0.0252,0.4583,0.7083,1.33,0.4167,False,+,,False,-0.11585,0.0,0.05,-0.11585,0.18111,0.0,True,True,True,True
2020-02-20,LPR下调：1年期降至4.05%(-10bp)，5年期降至4.75%(,801180,-0.008532,-,+,False,0.0211,0.0243,0.4583,0.8333,-1.6753,0.4583,False,+,,False,-0.13536,0.0,0.05,-0.13536,0.19417,0.0,True,False,True,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801780,0.007995,+,+,True,0.0291,0.0316,0.375,1.0,-0.2636,0.375,False,+,+,False,-0.16784,0.0,0.05,-0.16784,0.178,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801790,-0.022017,-,+,False,0.0299,0.0338,0.4583,1.0,-2.6221,0.4583,True,+,+,False,-0.19317,0.0,0.05,-0.19317,0.21621,0.0,True,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801180,-0.007232,-,+,False,0.0252,0.0282,0.5,1.0,-1.0829,0.5,False,+,+,False,-0.19037,0.0,0.05,-0.19037,0.20472,0.0,False,False,False,True
2020-04-20,LPR下调：1年期降至3.85%(-20bp)，5年期降至4.65%(,801710,0.019768,+,+,True,0.0283,0.0333,0.5833,0.9583,0.6645,0.5833,False,+,+,False,-0.1943,0.0,0.05,-0.1943,0.27127,0.0,True,True,True,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801730,0.009221,+,+,True,0.0298,0.0351,0.625,0.9583,2.7244,0.625,False,+,+,False,-0.21306,0.0,0.05,-0.21306,0.34795,0.0,False,False,False,True
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801160,-0.02192,-,+,False,0.0368,0.0399,0.375,1.0,-3.6698,0.375,True,+,+,False,-0.15816,0.0,0.05,-0.15816,0.23606,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801050,-0.044047,-,+,False,0.0225,0.0267,0.375,1.0,-1.9226,0.375,False,+,+,False,-0.24763,0.0,0.05,-0.24763,0.29812,0.0,False,False,False,False
2020-09-22,双碳目标宣布：2030年碳达峰、2060年碳中和,801770,-0.026561,-,+,False,0.0201,0.0232,0.375,1.0,-4.3119,0.375,False,+,+,False,-0.32353,0.0,0.05,-0.32353,0.33281,0.0,False,False,False,True
2021-07-26,教育双减政策：学科类培训机构不得上市融资,801760,-0.01686,-,-,True,0.0267,0.0309,0.625,0.625,2.3567,0.625,False,+,-,True,-0.07638,0.19166,0.05,-0.07638,0.06845,0.0,True,True,True,True
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801780,-0.022146,-,-,True,0.0316,0.0336,0.5,1.0,-1.4117,0.5,False,-,-,False,-0.21078,0.21565,0.05,-0.21078,0.17664,0.0,False,False,False,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801790,0.004962,+,-,False,0.0336,0.0366,0.4583,1.0,-1.7618,0.4583,True,+,-,True,-0.12526,0.22491,0.05,-0.12526,0.11553,0.0,False,False,False,False
2021-12-06,央行全面降准0.5个百分点，释放长期资金约1.2万亿元,801180,-0.022505,-,-,True,0.0328,0.0364,0.5,0.9583,-3.8618,0.5,False,-,-,False,-0.18676,0.19919,0.05,-0.18676,0.17862,0.0,False,False,False,False
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801780,-0.006363,-,-,True,0.0195,0.0213,0.5,1.0,-3.1358,0.4583,False,+,+,False,-0.12025,0.11066,0.05,-0.12025,0.12299,0.0,True,True,True,True
2021-12-20,LPR下调：1年期降至3.80%(-5bp)，5年期维持4.65%不变,801790,-0.007883,-,-,True,0.0078,0.0103,0.5,0.9583,1.047,0.5,False,-,+,True,-0.10923,0.03644,0.05,-0.10923,0.09123,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801780,0.029385,+,-,False,0.0256,0.0293,0.5833,0.7917,-0.2151,0.5833,False,-,+,True,-0.0862,0.18298,0.05,-0.0862,0.07293,0.0,False,False,False,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801790,0.003165,+,-,False,0.0128,0.0166,0.4583,0.75,-4.3078,0.4583,False,+,+,False,-0.08862,0.0022,0.05,-0.08862,0.1022,0.0,False,False,True,False
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801180,-0.020592,-,-,True,0.0188,0.0227,0.5417,0.875,2.0384,0.5417,False,-,+,True,-0.13327,0.13337,0.05,-0.13327,0.12509,0.0,True,True,True,True
2022-01-20,LPR双降：1年期降至3.70%(-10bp)，5年期降至4.60%(,801710,-0.040695,-,-,True,0.0147,0.018,0.4167,1.0,-0.8361,0.4167,False,-,+,True,-0.23695,0.03125,0.05,-0.23695,0.19711,0.0,True,True,True,True
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801780,0.025073,+,-,False,0.0114,0.0157,0.6667,0.9583,3.5534,0.6667,False,-,+,True,-0.18801,0.05196,0.05,-0.18801,0.1741,0.0,False,True,True,True
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801790,0.004824,+,+,True,0.0269,0.0324,0.5,0.875,-3.4782,0.5,False,-,+,True,-0.18785,0.0,0.05,-0.18785,0.15123,0.0,True,False,False,False
2022-04-15,央行降准0.25个百分点：释放长期资金约5300亿元,801180,-0.011641,-,-,True,0.0264,0.0343,0.5417,1.0,2.3734,0.5417,False,-,+,True,-0.35321,0.16657,0.05,-0.35321,0.32711,0.0,False,False,True,True
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801180,-0.046473,-,-,True,0.0212,0.0261,0.5833,1.0,1.9315,0.5833,False,-,+,True,-0.46425,0.18399,0.05,-0.46425,0.38601,0.0,True,True,True,True
2022-05-20,LPR非对称下调：1年期维持3.70%，5年期大降至4.45%(-15,801710,-0.003947,-,-,True,0.0114,0.0148,0.5417,1.0,0.4741,0.5417,False,-,+,True,-0.27606,0.01692,0.05,-0.27606,0.26409,0.0,False,True,False,False
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801780,0.005133,+,+,True,0.0195,0.022,0.5,1.0,0.6381,0.5,False,-,+,True,-0.13368,0.0,0.05,-0.13368,0.10686,0.0,False,False,True,True
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801790,0.017386,+,+,True,0.0117,0.0155,0.375,1.0,-2.7125,0.375,False,+,+,False,-0.29134,0.0,0.05,-0.29134,0.31945,0.0,False,False,True,True
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801180,-0.013031,-,-,True,0.0325,0.0359,0.5417,1.0,-0.3124,0.5417,False,-,+,True,-0.33152,0.22818,0.05,-0.33152,0.28649,0.0,False,True,True,True
2022-08-22,LPR双降：1年期降至3.65%(-5bp)，5年期降至4.30%(-,801710,-0.02968,-,-,True,0.0173,0.0211,0.6667,1.0,5.6572,0.6667,False,+,+,False,-0.18847,0.13136,0.05,-0.18847,0.19473,0.0,False,True,True,True
2022-11-25,央行降准0.25个百分点：释放长期资金约5000亿元,801780,0.003452,+,+,True,0.0251,0.0289,0.5,0.7917,2.3633,0.5,False,-,+,True,-0.11024,0.0,0.05,-0.11024,0.0825,0.0,True,True,True,True
2022-11-25,央行降准0.25个百分点：释放长期资金约5000亿元,801790,0.012493,+,+,True,0.0245,0.0273,0.5,0.8333,1.235,0.5,False,-,+,True,-0.12316,0.0,0.05,-0.12316,0.10476,0.0,True,True,True,True
2022-11-25,央行降准0.25个百分点：释放长期资金约5000亿元,801180,0.052558,+,-,False,0.0444,0.0543,0.5417,0.9583,-1.028,0.5417,True,-,+,True,-0.29809,0.29189,0.05,-0.29809,0.24811,0.0,False,False,False,False
2022-11-25,央行降准0.25个百分点：释放长期资金约5000亿元,801710,0.003928,+,-,False,0.0251,0.0316,0.5833,1.0,-0.5001,0.5833,False,+,+,False,-0.27275,0.15612,0.05,-0.27275,0.27089,0.0,False,False,False,False
2022-11-28,房地产金融16条：支持房企合理融资需求,801180,-0.000644,-,+,False,0.0272,0.0314,0.4167,0.9583,-1.2057,0.4167,False,-,+,True,-0.23017,0.0,0.05,-0.23017,0.21946,0.0,False,True,True,True
2022-11-28,房地产金融16条：支持房企合理融资需求,801780,-0.006354,-,+,False,0.021,0.0244,0.4583,0.875,1.1762,0.4583,False,-,+,True,-0.10218,0.0,0.05,-0.10218,0.08235,0.0,False,True,True,True
2022-11-28,房地产金融16条：支持房企合理融资需求,801710,0.002945,+,+,True,0.0234,0.0266,0.375,1.0,-1.1248,0.375,False,-,+,True,-0.2402,0.0,0.05,-0.2402,0.23097,0.0,False,True,True,True
2023-03-17,央行降准0.25个百分点：释放长期资金约5000亿元,801780,-0.023531,-,+,False,0.0299,0.0325,0.5417,1.0,3.4625,0.5417,False,+,+,False,-0.18761,0.0,0.05,-0.18761,0.22327,0.0,False,False,True,False
2023-03-17,央行降准0.25个百分点：释放长期资金约5000亿元,801790,0.000899,+,+,True,0.03,0.0323,0.625,1.0,3.9604,0.625,False,-,+,True,-0.20821,0.0,0.05,-0.20821,0.1873,0.0,True,True,True,True
2023-03-17,央行降准0.25个百分点：释放长期资金约5000亿元,801180,-0.011634,-,-,True,0.0361,0.0387,0.6667,1.0,0.3664,0.6667,True,-,+,True,-0.24902,0.24769,0.05,-0.24902,0.20382,0.0,False,False,False,True
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801780,0.006226,+,+,True,0.0215,0.0233,0.375,0.9583,-0.5989,0.375,False,-,+,True,-0.13205,0.0,0.05,-0.13205,0.10098,0.0,False,False,False,False
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801790,-0.009731,-,+,False,0.0317,0.0343,0.375,0.9583,1.7934,0.375,False,-,+,True,-0.17654,0.0,0.05,-0.17654,0.14077,0.0,False,False,False,False
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801180,-0.000245,-,-,True,0.0304,0.0352,0.5417,0.9167,-2.1954,0.5417,False,-,+,True,-0.14114,0.19739,0.05,-0.14114,0.1046,0.0,True,True,True,True
2023-06-20,LPR双降：1年期降至3.55%(-10bp)，5年期降至4.20%(,801710,-0.01003,-,-,True,0.0184,0.0238,0.5417,0.875,-0.7082,0.5417,False,-,+,True,-0.11848,0.11434,0.05,-0.11848,0.0858,0.0,True,True,True,True
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801790,0.072335,+,+,True,0.0299,0.0335,0.5,0.8333,1.872,0.5,False,-,+,True,-0.1367,0.0,0.05,-0.1367,0.12605,0.0,False,True,True,True
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801780,0.021393,+,+,True,0.0204,0.023,0.4167,0.9167,0.3227,0.4167,False,-,+,True,-0.14433,0.0,0.05,-0.14433,0.1115,0.0,False,True,True,True
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801750,-0.024142,-,+,False,0.0198,0.0246,0.5417,1.0,-1.1724,0.5417,False,+,+,False,-0.27541,0.0,0.05,-0.27541,0.28897,0.0,True,True,True,True
2023-07-24,政治局会议：活跃资本市场，提振投资者信心,801760,-0.053839,-,+,False,0.0354,0.0409,0.375,1.0,-1.1827,0.375,True,+,+,False,-0.49878,0.0,0.05,-0.49878,0.56901,0.0,False,False,False,True
2023-08-15,央行降息：MLF降15bp至2.50%、7天逆回购降10bp至1.80,801780,0.025323,+,+,True,0.0303,0.0326,0.4583,1.0,0.5399,0.4583,False,-,+,True,-0.14957,0.0,0.05,-0.14957,0.13321,0.0,True,True,False,True
2023-08-15,央行降息：MLF降15bp至2.50%、7天逆回购降10bp至1.80,801790,0.00605,+,+,True,0.0255,0.0292,0.5,1.0,-2.281,0.5,False,-,+,True,-0.19952,0.0,0.05,-0.19952,0.18124,0.0,True,True,False,False
